resistance	B-LSF
exercises	I-LSF
for	O
older	O
adults	O
.	O

Tobacco	B-LSF
price	O
elasticity	O
in	O
Serbia	O
:	O
evidence	O
from	O
a	O
middle	B-LSF
-	I-LSF
income	I-LSF
country	I-LSF
with	O
high	O
prevalence	O
and	O
low	O
tobacco	B-LSF
prices	O
.	O

In	O
this	O
paper	O
,	O
we	O
use	O
Deaton	O
'	O
s	O
demand	O
model	O
and	O
Household	O
Budget	O
Survey	O
data	O
from	O
2006	O
to	O
2017	O
to	O
provide	O
a	O
first	O
robust	O
and	O
reliable	O
estimate	O
of	O
cigarettes	B-LSF
price	O
elasticity	O
for	O
Serbia	O
.	O

The	O
case	O
of	O
Serbia	O
is	O
particularly	O
interesting	O
and	O
important	O
as	O
it	O
provides	O
evidence	O
for	O
a	O
country	O
in	O
which	O
tobacco	B-LSF
market	O
is	O
characterised	O
by	O
the	O
high	O
tobacco	B-LSF
consumption	I-LSF
,	O
low	O
prices	O
and	O
large	O
perceived	O
impact	O
of	O
multinational	O
tobacco	O
companies	O
on	O
public	O
revenues	O
,	O
export	O
and	O
employment	B-LSF
,	O
given	O
their	O
considerable	O
cigarette	B-LSF
production	O
in	O
Serbia	O
.	O

The	O
price	O
elasticity	O
of	O
cigarettes	B-LSF
is	O
estimated	O
at	O
-	O
0	O
.	O
639	O
,	O
in	O
line	O
with	O
the	O
previous	O
estimates	O
for	O
the	O
low	B-LSF
-	I-LSF
income	I-LSF
and	I-LSF
middle	I-LSF
-	I-LSF
income	I-LSF
countries	I-LSF
.	O

Estimated	O
negative	O
cigarettes	B-LSF
price	O
elasticity	O
for	O
Serbia	O
suggests	O
that	O
tobacco	B-LSF
tax	O
policy	O
could	O
be	O
used	O
effectively	O
to	O
reduce	O
cigarette	B-LSF
consumption	I-LSF
in	O
Serbia	O
,	O
which	O
could	O
lower	O
the	O
harmful	O
health	O
effects	O
of	O
cigarettes	B-LSF
.	O

Furthermore	O
,	O
a	O
calculation	O
based	O
on	O
the	O
estimated	O
elasticity	O
suggests	O
that	O
increasing	O
tobacco	B-LSF
taxes	O
could	O
also	O
have	O
positive	O
fiscal	O
effects	O
,	O
as	O
the	O
expected	O
revenue	O
from	O
the	O
taxes	O
would	O
increase	O
.	O

Progress	O
toward	O
a	O
voluntary	O
oral	O
consumption	O
model	O
of	O
alcoholism	B-LSF
.	O

With	O
the	O
goal	O
of	O
obtaining	O
a	O
suitable	O
animal	O
model	O
for	O
voluntary	O
oral	O
consumption	O
of	O
ethanol	B-LSF
,	O
the	O
investigators	O
selectively	O
bred	O
lines	O
of	O
alcohol	B-LSF
-	O
preferring	O
and	O
alcohol	B-LSF
-	O
nonpreferring	O
rats	O
,	O
with	O
preference	O
considered	O
as	O
a	O
function	O
of	O
the	O
concentration	O
of	O
ethanol	B-LSF
ingested	O
.	O

Studies	O
with	O
these	O
animals	O
showed	O
that	O
drinking	B-LSF
is	O
voluntary	O
and	O
not	O
contingent	O
on	O
caloric	B-LSF
restriction	I-LSF
;	O
that	O
they	O
will	O
work	O
to	O
obtain	O
ethanol	B-LSF
even	O
when	O
food	B-LSF
and	O
water	B-LSF
are	O
freely	O
available	O
,	O
and	O
in	O
so	O
doing	O
,	O
show	O
psychological	O
or	O
behavioral	O
tolerance	O
;	O
that	O
the	O
amount	O
of	O
ethanol	B-LSF
voluntarily	O
consumed	O
approaches	O
their	O
apparent	O
maximum	O
capacity	O
for	O
ethanol	B-LSF
elimination	O
.	O

This	O
amount	O
of	O
ethanol	B-LSF
was	O
capable	O
of	O
altering	O
brain	O
neurotransmitter	O
content	O
,	O
thus	O
exerting	O
a	O
CNS	O
pharmocologic	O
effect	O
.	O

In	O
addition	O
,	O
the	O
rats	O
will	O
bar	O
-	O
press	O
for	O
intravenous	O
administration	O
of	O
ethanol	B-LSF
,	O
and	O
with	O
prolonged	O
,	O
free	O
-	O
choice	O
consumption	O
,	O
ethanol	B-LSF
intake	O
increases	O
to	O
as	O
much	O
as	O
12	O
g	O
per	O
kg	O
body	O
weight	O
per	O
day	O
without	O
producing	O
behavioral	O
deficits	O
,	O
suggesting	O
the	O
development	O
of	O
tolerance	O
.	O

Time	O
-	O
limited	O
group	B-LSF
psychotherapy	I-LSF
.	O

The	O
presence	O
of	O
a	O
time	O
limit	O
shapes	O
the	O
entire	O
therapeutic	O
process	O
and	O
culminates	O
in	O
the	O
management	O
of	O
termination	O
.	O

This	O
paper	O
outlines	O
a	O
protocol	O
for	O
dealing	O
with	O
termination	O
in	O
time	O
-	O
limited	O
psychotherapy	B-LSF
groups	O
:	O
(	O
1	O
)	O
Select	O
suitable	O
members	O
with	O
similar	O
capacity	O
to	O
use	O
a	O
time	O
-	O
limited	O
format	O
;	O
(	O
2	O
)	O
use	O
a	O
closed	O
group	O
format	O
;	O
(	O
3	O
)	O
clarify	O
the	O
time	O
boundaries	O
at	O
the	O
beginning	O
;	O
(	O
4	O
)	O
reinforce	O
the	O
time	O
frame	O
during	O
the	O
last	O
half	O
of	O
the	O
group	O
;	O
(	O
5	O
)	O
provide	O
focused	O
interventions	O
;	O
(	O
6	O
)	O
forestall	O
premature	O
termination	O
;	O
(	O
7	O
)	O
reinforce	O
termination	O
themes	O
of	O
deprivation	O
,	O
resentment	O
and	O
anger	O
,	O
rejection	O
,	O
grief	O
and	O
loss	O
,	O
responsibility	O
for	O
self	O
;	O
(	O
8	O
)	O
structure	O
the	O
final	O
session	O
;	O
and	O
(	O
9	O
)	O
plan	O
a	O
4	O
-	O
month	O
follow	O
-	O
up	O
visit	O
to	O
encourage	O
ongoing	O
application	O
.	O

These	O
guidelines	O
provide	O
the	O
therapist	O
with	O
a	O
general	O
structure	O
to	O
ensure	O
that	O
major	O
termination	O
themes	O
are	O
systematically	O
addressed	O
.	O

They	O
deal	O
with	O
powerful	O
concepts	O
of	O
maturation	O
and	O
self	O
-	O
responsibility	O
and	O
incorporate	O
the	O
principal	O
strategies	O
that	O
distinguish	O
time	O
-	O
limited	O
from	O
time	O
-	O
unlimited	O
group	B-LSF
psychotherapy	I-LSF
.	O

Managing	O
the	O
uncertainties	O
of	O
low	O
-	O
level	O
radioactive	B-LSF
waste	I-LSF
disposal	O
.	O

The	O
disposal	O
of	O
low	O
-	O
level	O
radioactive	B-LSF
waste	I-LSF
(	O
LLRW	O
)	O
entails	O
financial	O
and	O
safety	O
risks	O
not	O
common	O
to	O
most	O
market	O
commodities	O
.	O

This	O
manifests	O
debilitating	O
uncertainty	O
regarding	O
future	O
waste	O
volume	O
and	O
disposal	O
technology	O
performance	O
in	O
the	O
market	O
for	O
waste	O
disposal	O
services	O
.	O

Dealing	O
with	O
the	O
publicly	O
perceived	O
risks	O
of	O
LLRW	O
disposal	O
increases	O
the	O
total	O
cost	O
of	O
the	O
technology	O
by	O
an	O
order	O
of	O
magnitude	O
,	O
relative	O
to	O
traditional	O
shallow	O
land	O
burial	O
.	O

Therefore	O
,	O
this	O
analysis	O
first	O
examines	O
five	O
proposed	O
disposal	O
facility	O
designs	O
and	O
quantifies	O
the	O
costs	O
associated	O
with	O
these	O
two	O
important	O
sources	O
of	O
uncertainty	O
.	O

Based	O
upon	O
this	O
analysis	O
,	O
a	O
marketable	O
disposal	O
permit	O
mechanism	O
is	O
proposed	O
and	O
analyzed	O
for	O
the	O
purpose	O
of	O
reducing	O
market	O
uncertainty	O
and	O
thereby	O
facilitating	O
a	O
market	O
solution	O
to	O
the	O
waste	O
disposal	O
problem	O
.	O

In	O
addition	O
to	O
quantifying	O
the	O
costs	O
,	O
the	O
results	O
illustrate	O
the	O
ways	O
in	O
which	O
the	O
design	O
of	O
a	O
technology	O
is	O
influenced	O
by	O
its	O
institutional	O
environment	O
,	O
and	O
vice	O
versa	O
.	O

